#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.12994350282485875,1.6666666666666667,1.617401,0.632883310648,0.801,0.199,0.0,1.2017935,1.12678428016,0.7715,0.2285,0.0
0.12994350282485875,1.8571428571428574,1.598704,0.630486006051,0.821,0.179,0.0,1.1130465,1.11608337868,0.804,0.196,0.0
0.12994350282485875,2.0769230769230775,1.572733,0.621624060411,0.869,0.131,0.0,1.097367,1.04864315077,0.7995,0.2005,0.0
0.12994350282485875,2.333333333333334,1.5160925,0.61560187277,0.881,0.119,0.0,1.0290805,1.00971212764,0.8385,0.1615,0.0
0.12994350282485875,2.6363636363636376,1.4949475,0.6008025564,0.9125,0.0875,0.0,1.0094265,0.971241465202,0.87,0.13,0.0
0.12994350282485875,3.0,1.449781,0.569394843278,0.932,0.068,0.0,0.960623,0.935525629212,0.8885,0.1115,0.0
0.12994350282485875,3.444444444444445,1.4325995,0.562694315144,0.9465,0.0535,0.0,0.9002995,0.858369133366,0.9005,0.0995,0.0
0.12994350282485875,4.000000000000001,1.3693655,0.542124769402,0.963,0.037,0.0,0.812785,0.806715775696,0.9355,0.0645,0.0
0.12994350282485875,4.714285714285716,1.3506185,0.500275992917,0.977,0.023,0.0,0.8049965,0.841820255023,0.946,0.054,0.0
0.12994350282485875,5.6666666666666705,1.3279305,0.499115517538,0.981,0.019,0.0,0.763956,0.738309525576,0.95,0.05,0.0
0.12994350282485875,7.0,1.2903265,0.479015792728,0.983,0.017,0.0,0.6969495,0.666247723727,0.9585,0.0415,0.0
0.1627906976744186,0.14285714285714285,1.4963165,0.553809180495,0.0225,0.9775,0.0,0.96031,0.708354242063,0.0535,0.9465,0.0
0.1627906976744186,0.17647058823529413,1.497734,0.553251983786,0.029,0.971,0.0,1.0119155,0.794653372786,0.069,0.931,0.0
0.1627906976744186,0.21212121212121213,1.54826,0.584011235171,0.041,0.959,0.0,1.082093,0.811023528813,0.0805,0.9195,0.0
